"subject" "activity" "signal" "variable" "average"
20 "walking" "tBodyGyroJerk" "mean" -0.0611035069833333
20 "walking" "tBodyGyroJerk" "std" -0.978947030757576
20 "walking" "tGravityAcc" "mean" 0.38315739964697
20 "walking" "tGravityAcc" "std" -0.962889178262626
20 "walking_upstairs" "fBodyAcc" "mean" -0.969239130441176
20 "walking_upstairs" "fBodyAcc" "std" -0.965953406764706
20 "walking_upstairs" "fBodyAccJerk" "mean" -0.981328968235294
20 "walking_upstairs" "fBodyAccJerk" "std" -0.983457712058823
20 "walking_upstairs" "fBodyGyro" "mean" -0.976006012205882
20 "walking_upstairs" "fBodyGyro" "std" -0.977747457892157
20 "walking_upstairs" "tBodyAcc" "mean" 0.0402643105181373
20 "walking_upstairs" "tBodyAcc" "std" -0.966306431127451
20 "walking_upstairs" "tBodyAccJerk" "mean" 0.0290936357117304
20 "walking_upstairs" "tBodyAccJerk" "std" -0.982087519705882
20 "walking_upstairs" "tBodyGyro" "mean" 0.00167139523088235
20 "walking_upstairs" "tBodyGyro" "std" -0.976609739362745
20 "walking_upstairs" "tBodyGyroJerk" "mean" -0.0664274780735294
20 "walking_upstairs" "tBodyGyroJerk" "std" -0.98583139127451
20 "walking_upstairs" "tGravityAcc" "mean" 0.290008282014706
20 "walking_upstairs" "tGravityAcc" "std" -0.960403748186274
20 "walking_downstairs" "fBodyAcc" "mean" -0.930037588721461
20 "walking_downstairs" "fBodyAcc" "std" -0.917775816210046
20 "walking_downstairs" "fBodyAccJerk" "mean" -0.949389717123288
20 "walking_downstairs" "fBodyAccJerk" "std" -0.955848729360731
20 "walking_downstairs" "fBodyGyro" "mean" -0.901026159178082
20 "walking_downstairs" "fBodyGyro" "std" -0.902211739680365
20 "walking_downstairs" "tBodyAcc" "mean" 0.0532015466032877
20 "walking_downstairs" "tBodyAcc" "std" -0.918587617990868
20 "walking_downstairs" "tBodyAccJerk" "mean" 0.0273039395732146
20 "walking_downstairs" "tBodyAccJerk" "std" -0.951356764703196
20 "walking_downstairs" "tBodyGyro" "mean" -0.00553241748173516
20 "walking_downstairs" "tBodyGyro" "std" -0.899335479360731
20 "walking_downstairs" "tBodyGyroJerk" "mean" -0.0656931990584475
20 "walking_downstairs" "tBodyGyroJerk" "std" -0.939315721780822
20 "walking_downstairs" "tGravityAcc" "mean" 0.225386188118584
20 "walking_downstairs" "tGravityAcc" "std" -0.960605663013699
20 "sitting" "fBodyAcc" "mean" -0.162751280318562
20 "sitting" "fBodyAcc" "std" -0.0621123248542484
20 "sitting" "fBodyAccJerk" "mean" -0.353693086229412
20 "sitting" "fBodyAccJerk" "std" -0.325100258201307
20 "sitting" "fBodyGyro" "mean" -0.139983032917647
20 "sitting" "fBodyGyro" "std" -0.17186387401634
20 "sitting" "tBodyAcc" "mean" 0.0342828548712418
20 "sitting" "tBodyAcc" "std" -0.0643806009196078
20 "sitting" "tBodyAccJerk" "mean" 0.0219009508944444
20 "sitting" "tBodyAccJerk" "std" -0.32004210224183
20 "sitting" "tBodyGyro" "mean" -0.0166765656712418
20 "sitting" "tBodyGyro" "std" -0.13776800743719
20 "sitting" "tBodyGyroJerk" "mean" -0.073089779675098
20 "sitting" "tBodyGyroJerk" "std" -0.372987797210457
20 "sitting" "tGravityAcc" "mean" 0.0556944131086275
20 "sitting" "tGravityAcc" "std" -0.920021153856209
20 "standing" "fBodyAcc" "mean" 0.100585958715556
20 "standing" "fBodyAcc" "std" 0.153102670442815
20 "standing" "fBodyAccJerk" "mean" -0.116583886223178
20 "standing" "fBodyAccJerk" "std" -0.0864846542592593
20 "standing" "fBodyGyro" "mean" 0.0186608784822222
20 "standing" "fBodyGyro" "std" -0.131673990155556
20 "standing" "tBodyAcc" "mean" 0.0606334292287407
20 "standing" "tBodyAcc" "std" 0.176836119124444
20 "standing" "tBodyAccJerk" "mean" 0.0237775935837037
20 "standing" "tBodyAccJerk" "std" -0.0758440220748148
20 "standing" "tBodyGyro" "mean" 0.00214502416488889
20 "standing" "tBodyGyro" "std" -0.0640034051333333
20 "standing" "tBodyGyroJerk" "mean" -0.0548395800088889
20 "standing" "tBodyGyroJerk" "std" -0.193575113791852
20 "standing" "tGravityAcc" "mean" 0.204682584451852
20 "standing" "tGravityAcc" "std" -0.922909587259259
20 "laying" "fBodyAcc" "mean" -0.00538406098366013
20 "laying" "fBodyAcc" "std" -0.0210156765947712
20 "laying" "fBodyAccJerk" "mean" -0.10892591945098
20 "laying" "fBodyAccJerk" "std" -0.0981045315134641
20 "laying" "fBodyGyro" "mean" -0.0571675892331373
20 "laying" "fBodyGyro" "std" -0.145727976224183
20 "laying" "tBodyAcc" "mean" 0.0459499557091503
20 "laying" "tBodyAcc" "std" 0.0175649330784314
20 "laying" "tBodyAccJerk" "mean" 0.0231353495535948
20 "laying" "tBodyAccJerk" "std" -0.0779995773568627
20 "laying" "tBodyGyro" "mean" -0.00412649476039216
20 "laying" "tBodyGyro" "std" -0.104285643236601
20 "laying" "tBodyGyroJerk" "mean" -0.0581147277176471
20 "laying" "tBodyGyroJerk" "std" -0.202608621141176
20 "laying" "tGravityAcc" "mean" 0.173463692849673
20 "laying" "tGravityAcc" "std" -0.962060363202614
21 "walking" "fBodyAcc" "mean" -0.976510172666667
21 "walking" "fBodyAcc" "std" -0.972116341490196
21 "walking" "fBodyAccJerk" "mean" -0.984124649529412
21 "walking" "fBodyAccJerk" "std" -0.985740221215686
21 "walking" "fBodyGyro" "mean" -0.980521408901961
21 "walking" "fBodyGyro" "std" -0.981137735372549
21 "walking" "tBodyAcc" "mean" 0.0503602528443137
21 "walking" "tBodyAcc" "std" -0.972740903294118
21 "walking" "tBodyAccJerk" "mean" 0.029212546927142
21 "walking" "tBodyAccJerk" "std" -0.984755273333333
21 "walking" "tBodyGyro" "mean" -0.000682142703552941
21 "walking" "tBodyGyro" "std" -0.980587882392157
21 "walking" "tBodyGyroJerk" "mean" -0.064301368569702
21 "walking" "tBodyGyroJerk" "std" -0.989050049098039
21 "walking" "tGravityAcc" "mean" 0.301591810937255
21 "walking" "tGravityAcc" "std" -0.979239420509804
21 "walking_upstairs" "fBodyAcc" "mean" -0.96335860437037
21 "walking_upstairs" "fBodyAcc" "std" -0.949702476296296
21 "walking_upstairs" "fBodyAccJerk" "mean" -0.979286354555556
21 "walking_upstairs" "fBodyAccJerk" "std" -0.981717026740741
21 "walking_upstairs" "fBodyGyro" "mean" -0.973063231444444
21 "walking_upstairs" "fBodyGyro" "std" -0.968699160888889
21 "walking_upstairs" "tBodyAcc" "mean" 0.0498827784602222
21 "walking_upstairs" "tBodyAcc" "std" -0.952544358740741
21 "walking_upstairs" "tBodyAccJerk" "mean" 0.0267013477831481
21 "walking_upstairs" "tBodyAccJerk" "std" -0.980129639444444
21 "walking_upstairs" "tBodyGyro" "mean" -0.0154074845185185
21 "walking_upstairs" "tBodyGyro" "std" -0.969634793296296
21 "walking_upstairs" "tBodyGyroJerk" "mean" -0.0637264034892593
21 "walking_upstairs" "tBodyGyroJerk" "std" -0.985130570259259
21 "walking_upstairs" "tGravityAcc" "mean" 0.404631510096296
21 "walking_upstairs" "tGravityAcc" "std" -0.96068484637037
21 "walking_downstairs" "fBodyAcc" "mean" -0.96276557752809
21 "walking_downstairs" "fBodyAcc" "std" -0.956298967490637
21 "walking_downstairs" "fBodyAccJerk" "mean" -0.972028890524345
21 "walking_downstairs" "fBodyAccJerk" "std" -0.975092633670412
21 "walking_downstairs" "fBodyGyro" "mean" -0.958835039250936
21 "walking_downstairs" "fBodyGyro" "std" -0.960578600561798
21 "walking_downstairs" "tBodyAcc" "mean" 0.049941971251573
21 "walking_downstairs" "tBodyAcc" "std" -0.957048331198502
21 "walking_downstairs" "tBodyAccJerk" "mean" 0.0273985220882584
21 "walking_downstairs" "tBodyAccJerk" "std" -0.972966828501873
21 "walking_downstairs" "tBodyGyro" "mean" -0.00216614987913858
21 "walking_downstairs" "tBodyGyro" "std" -0.959273580262172
21 "walking_downstairs" "tBodyGyroJerk" "mean" -0.0658170153486517
21 "walking_downstairs" "tBodyGyroJerk" "std" -0.974703215992509
21 "walking_downstairs" "tGravityAcc" "mean" 0.109124031086142
21 "walking_downstairs" "tGravityAcc" "std" -0.973059362359551
21 "sitting" "fBodyAcc" "mean" -0.206240816155319
21 "sitting" "fBodyAcc" "std" -0.119334930992199
21 "sitting" "fBodyAccJerk" "mean" -0.387240684191489
21 "sitting" "fBodyAccJerk" "std" -0.442453756453901
21 "sitting" "fBodyGyro" "mean" -0.349809314517731
21 "sitting" "fBodyGyro" "std" -0.342058683546809
21 "sitting" "tBodyAcc" "mean" 0.0386861366085106
21 "sitting" "tBodyAcc" "std" -0.11690958058227
21 "sitting" "tBodyAccJerk" "mean" 0.0174645561546099
21 "sitting" "tBodyAccJerk" "std" -0.396438010198582
21 "sitting" "tBodyGyro" "mean" -0.0328273467092199
21 "sitting" "tBodyGyro" "std" -0.314443572750496
21 "sitting" "tBodyGyroJerk" "mean" -0.0548314777656028
21 "sitting" "tBodyGyroJerk" "std" -0.580720229219858
21 "sitting" "tGravityAcc" "mean" 0.013044184964539
21 "sitting" "tGravityAcc" "std" -0.93838383787234
21 "standing" "fBodyAcc" "mean" 0.0694967552674074
21 "standing" "fBodyAcc" "std" 0.133266789388148
21 "standing" "fBodyAccJerk" "mean" -0.113978027802963
21 "standing" "fBodyAccJerk" "std" -0.150928739017333
21 "standing" "fBodyGyro" "mean" -0.304616767281481
21 "standing" "fBodyGyro" "std" -0.436327009962963
21 "standing" "tBodyAcc" "mean" 0.0619909394680741
21 "standing" "tBodyAcc" "std" 0.151296845362963
21 "standing" "tBodyAccJerk" "mean" 0.0187301101785185
21 "standing" "tBodyAccJerk" "std" -0.107838766894519
21 "standing" "tBodyGyro" "mean" 0.0128121758162963
21 "standing" "tBodyGyro" "std" -0.381880529888889
21 "standing" "tBodyGyroJerk" "mean" -0.075028349677037
21 "standing" "tBodyGyroJerk" "std" -0.473470951481481
21 "standing" "tGravityAcc" "mean" 0.109379887555556
21 "standing" "tGravityAcc" "std" -0.932210405111111
21 "laying" "fBodyAcc" "mean" -0.179986214626282
21 "laying" "fBodyAcc" "std" -0.158690384978205
21 "laying" "fBodyAccJerk" "mean" -0.239568969444872
21 "laying" "fBodyAccJerk" "std" -0.188605910648718
21 "laying" "fBodyGyro" "mean" -0.300554648160256
21 "laying" "fBodyGyro" "std" -0.432255160897436
21 "laying" "tBodyAcc" "mean" 0.0522343875247436
21 "laying" "tBodyAcc" "std" -0.137471839455833
21 "laying" "tBodyAccJerk" "mean" 0.0234652718096154
21 "laying" "tBodyAccJerk" "std" -0.191581954739442
21 "laying" "tBodyGyro" "mean" -0.00219673012487179
21 "laying" "tBodyGyro" "std" -0.380666933333333
21 "laying" "tBodyGyroJerk" "mean" -0.0668536691269231
21 "laying" "tBodyGyroJerk" "std" -0.405563426102564
21 "laying" "tGravityAcc" "mean" 0.0901974304487179
21 "laying" "tGravityAcc" "std" -0.969553421346154
22 "walking" "fBodyAcc" "mean" -0.954895562849462
22 "walking" "fBodyAcc" "std" -0.938320916430108
22 "walking" "fBodyAccJerk" "mean" -0.973134899086021
22 "walking" "fBodyAccJerk" "std" -0.978449296290323
22 "walking" "fBodyGyro" "mean" -0.961598512526882
22 "walking" "fBodyGyro" "std" -0.95984232844086
22 "walking" "tBodyAcc" "mean" 0.0518032028505376
22 "walking" "tBodyAcc" "std" -0.941363603792097
22 "walking" "tBodyAccJerk" "mean" 0.0224135892828495
22 "walking" "tBodyAccJerk" "std" -0.975125112634409
22 "walking" "tBodyGyro" "mean" -0.0116540448048387
22 "walking" "tBodyGyro" "std" -0.959258022903226
22 "walking" "tBodyGyroJerk" "mean" -0.0642365657123656
22 "walking" "tBodyGyroJerk" "std" -0.981830324946237
22 "walking" "tGravityAcc" "mean" 0.454470435010753
22 "walking" "tGravityAcc" "std" -0.951395217946237
22 "walking_upstairs" "fBodyAcc" "mean" -0.944500827268518
22 "walking_upstairs" "fBodyAcc" "std" -0.933127872037037
22 "walking_upstairs" "fBodyAccJerk" "mean" -0.965107510972222
22 "walking_upstairs" "fBodyAccJerk" "std" -0.969973396527778
22 "walking_upstairs" "fBodyGyro" "mean" -0.953545139675926
22 "walking_upstairs" "fBodyGyro" "std" -0.951902626712963
22 "walking_upstairs" "tBodyAcc" "mean" 0.0516319366971296
22 "walking_upstairs" "tBodyAcc" "std" -0.934652453842593
22 "walking_upstairs" "tBodyAccJerk" "mean" 0.0250480614409722
22 "walking_upstairs" "tBodyAccJerk" "std" -0.966677910092593
22 "walking_upstairs" "tBodyGyro" "mean" 0.0105334768189815
22 "walking_upstairs" "tBodyGyro" "std" -0.950592913009259
22 "walking_upstairs" "tBodyGyroJerk" "mean" -0.0693616740355556
22 "walking_upstairs" "tBodyGyroJerk" "std" -0.97707102537037
22 "walking_upstairs" "tGravityAcc" "mean" 0.328631135231481
22 "walking_upstairs" "tGravityAcc" "std" -0.946681192250463
22 "walking_downstairs" "fBodyAcc" "mean" -0.955545696984127
22 "walking_downstairs" "fBodyAcc" "std" -0.949822583121693
22 "walking_downstairs" "fBodyAccJerk" "mean" -0.968226033280423
22 "walking_downstairs" "fBodyAccJerk" "std" -0.973082734497354
22 "walking_downstairs" "fBodyGyro" "mean" -0.950009434708995
22 "walking_downstairs" "fBodyGyro" "std" -0.948559099312169
22 "walking_downstairs" "tBodyAcc" "mean" 0.0527433723389947
22 "walking_downstairs" "tBodyAcc" "std" -0.949965156931217
22 "walking_downstairs" "tBodyAccJerk" "mean" 0.0265660230177778
22 "walking_downstairs" "tBodyAccJerk" "std" -0.96980687984127
22 "walking_downstairs" "tBodyGyro" "mean" -0.00772676290740741
22 "walking_downstairs" "tBodyGyro" "std" -0.947711408835979
22 "walking_downstairs" "tBodyGyroJerk" "mean" -0.0636397150460317
22 "walking_downstairs" "tBodyGyroJerk" "std" -0.971456578465609
22 "walking_downstairs" "tGravityAcc" "mean" 0.253342673913228
22 "walking_downstairs" "tGravityAcc" "std" -0.974266080899471
22 "sitting" "fBodyAcc" "mean" -0.0509110206706349
22 "sitting" "fBodyAcc" "std" 0.0817847486992063
22 "sitting" "fBodyAccJerk" "mean" -0.175958927471429
22 "sitting" "fBodyAccJerk" "std" -0.234155089428333
22 "sitting" "fBodyGyro" "mean" -0.306237936777778
22 "sitting" "fBodyGyro" "std" -0.344817881015873
22 "sitting" "tBodyAcc" "mean" 0.0346594722384127
22 "sitting" "tBodyAcc" "std" 0.0746760571616667
22 "sitting" "tBodyAccJerk" "mean" 0.0302695165419841
22 "sitting" "tBodyAccJerk" "std" -0.179273895352381
22 "sitting" "tBodyGyro" "mean" -0.0102478940598413
22 "sitting" "tBodyGyro" "std" -0.316222559693651
22 "sitting" "tBodyGyroJerk" "mean" -0.0846794654056349
22 "sitting" "tBodyGyroJerk" "std" -0.538884129603175
22 "sitting" "tGravityAcc" "mean" 0.152276524608492
22 "sitting" "tGravityAcc" "std" -0.93180256484127
22 "standing" "fBodyAcc" "mean" 0.0327731043703704
22 "standing" "fBodyAcc" "std" 0.0623529992314815
22 "standing" "fBodyAccJerk" "mean" -0.12809646212963
22 "standing" "fBodyAccJerk" "std" -0.174153792315741
22 "standing" "fBodyGyro" "mean" -0.271785824351852
22 "standing" "fBodyGyro" "std" -0.4107304305
22 "standing" "tBodyAcc" "mean" 0.0524144156974907
22 "standing" "tBodyAcc" "std" 0.0875692337407407
22 "standing" "tBodyAccJerk" "mean" 0.0446490511388889
22 "standing" "tBodyAccJerk" "std" -0.123677111092593
22 "standing" "tBodyGyro" "mean" -0.0325352302805556
22 "standing" "tBodyGyro" "std" -0.356023452739815
22 "standing" "tBodyGyroJerk" "mean" -0.0579458699764815
22 "standing" "tBodyGyroJerk" "std" -0.421296749574074
22 "standing" "tGravityAcc" "mean" 0.246968086074074
22 "standing" "tGravityAcc" "std" -0.931220236944444
22 "laying" "fBodyAcc" "mean" -0.0697806174188406
22 "laying" "fBodyAcc" "std" -0.0751264595246377
22 "laying" "fBodyAccJerk" "mean" -0.0528941765724638
22 "laying" "fBodyAccJerk" "std" -0.0372557586606667
22 "laying" "fBodyGyro" "mean" -0.243108912144928
22 "laying" "fBodyGyro" "std" -0.369764868913043
22 "laying" "tBodyAcc" "mean" 0.0516769060898333
22 "laying" "tBodyAcc" "std" -0.0405423138927536
22 "laying" "tBodyAccJerk" "mean" 0.0342964372776087
22 "laying" "tBodyAccJerk" "std" -0.0172449676594203
22 "laying" "tBodyGyro" "mean" -0.00592808553188406
22 "laying" "tBodyGyro" "std" -0.31876649584058
22 "laying" "tBodyGyroJerk" "mean" -0.0740499593804348
22 "laying" "tBodyGyroJerk" "std" -0.370936673775362
22 "laying" "tGravityAcc" "mean" 0.233276492956522
22 "laying" "tGravityAcc" "std" -0.962810211884058
23 "walking" "fBodyAcc" "mean" -0.960605748039216
23 "walking" "fBodyAcc" "std" -0.93841733645098
23 "walking" "fBodyAccJerk" "mean" -0.978447769264706
23 "walking" "fBodyAccJerk" "std" -0.981173591519608
23 "walking" "fBodyGyro" "mean" -0.966833036323529
23 "walking" "fBodyGyro" "std" -0.962390238823529
23 "walking" "tBodyAcc" "mean" 0.0520493569186274
23 "walking" "tBodyAcc" "std" -0.942708528735294
23 "walking" "tBodyAccJerk" "mean" 0.0285497137093382
23 "walking" "tBodyAccJerk" "std" -0.979528878872549
23 "walking" "tBodyGyro" "mean" -0.0170411935426471
23 "walking" "tBodyGyro" "std" -0.962730630931373
23 "walking" "tBodyGyroJerk" "mean" -0.0629195278068627
23 "walking" "tBodyGyroJerk" "std" -0.98531407377451
23 "walking" "tGravityAcc" "mean" 0.373757153689706
23 "walking" "tGravityAcc" "std" -0.956469249607843
23 "walking_upstairs" "fBodyAcc" "mean" -0.976541582685185
23 "walking_upstairs" "fBodyAcc" "std" -0.966325463287037
23 "walking_upstairs" "fBodyAccJerk" "mean" -0.985616811712963
23 "walking_upstairs" "fBodyAccJerk" "std" -0.987779493842593
23 "walking_upstairs" "fBodyGyro" "mean" -0.977461340694444
23 "walking_upstairs" "fBodyGyro" "std" -0.974326787824074
23 "walking_upstairs" "tBodyAcc" "mean" 0.0493752827037037
23 "walking_upstairs" "tBodyAcc" "std" -0.968763228657407
23 "walking_upstairs" "tBodyAccJerk" "mean" 0.0307492834272685
23 "walking_upstairs" "tBodyAccJerk" "std" -0.986545180046296
23 "walking_upstairs" "tBodyGyro" "mean" -0.00177143158601852
23 "walking_upstairs" "tBodyGyro" "std" -0.974988256666667
23 "walking_upstairs" "tBodyGyroJerk" "mean" -0.0671563534958333
23 "walking_upstairs" "tBodyGyroJerk" "std" -0.98645486625
23 "walking_upstairs" "tGravityAcc" "mean" 0.32188397662037
23 "walking_upstairs" "tGravityAcc" "std" -0.969174594398148
23 "walking_downstairs" "fBodyAcc" "mean" -0.963876530392157
23 "walking_downstairs" "fBodyAcc" "std" -0.956828631960784
23 "walking_downstairs" "fBodyAccJerk" "mean" -0.976023347794118
23 "walking_downstairs" "fBodyAccJerk" "std" -0.979310318627451
23 "walking_downstairs" "fBodyGyro" "mean" -0.956077055294118
23 "walking_downstairs" "fBodyGyro" "std" -0.950606541372549
23 "walking_downstairs" "tBodyAcc" "mean" 0.0498515835636765
23 "walking_downstairs" "tBodyAcc" "std" -0.957758585735294
23 "walking_downstairs" "tBodyAccJerk" "mean" 0.0267713968492059
23 "walking_downstairs" "tBodyAccJerk" "std" -0.977319052696078
23 "walking_downstairs" "tBodyGyro" "mean" -0.00542578464098039
23 "walking_downstairs" "tBodyGyro" "std" -0.950825230196078
23 "walking_downstairs" "tBodyGyroJerk" "mean" -0.0648827164681373
23 "walking_downstairs" "tBodyGyroJerk" "std" -0.976644913921569
23 "walking_downstairs" "tGravityAcc" "mean" 0.192941528426176
23 "walking_downstairs" "tGravityAcc" "std" -0.972209589411765
23 "sitting" "fBodyAcc" "mean" -0.140053524440523
23 "sitting" "fBodyAcc" "std" -0.0305803505701307
23 "sitting" "fBodyAccJerk" "mean" -0.346161346281046
23 "sitting" "fBodyAccJerk" "std" -0.42490946
23 "sitting" "fBodyGyro" "mean" -0.29456264408366
23 "sitting" "fBodyGyro" "std" -0.324767624400654
23 "sitting" "tBodyAcc" "mean" 0.0302400504417647
23 "sitting" "tBodyAcc" "std" -0.0327476835252941
23 "sitting" "tBodyAccJerk" "mean" 0.0427582340254902
23 "sitting" "tBodyAccJerk" "std" -0.367239224718954
23 "sitting" "tBodyGyro" "mean" -0.0161087055921569
23 "sitting" "tBodyGyro" "std" -0.292025517727451
23 "sitting" "tBodyGyroJerk" "mean" -0.0849357753196078
23 "sitting" "tBodyGyroJerk" "std" -0.528532809934641
23 "sitting" "tGravityAcc" "mean" 0.0910075173202614
23 "sitting" "tGravityAcc" "std" -0.915294983006536
23 "standing" "fBodyAcc" "mean" 0.193963461108642
23 "standing" "fBodyAcc" "std" 0.0365754060917901
23 "standing" "fBodyAccJerk" "mean" 0.0956227151981481
23 "standing" "fBodyAccJerk" "std" -0.0647528950962963
23 "standing" "fBodyGyro" "mean" -0.00906019720370371
23 "standing" "fBodyGyro" "std" -0.220814235409877
23 "standing" "tBodyAcc" "mean" 0.0582912980556173
23 "standing" "tBodyAcc" "std" 0.127432353818889
23 "standing" "tBodyAccJerk" "mean" 0.0314396195123457
23 "standing" "tBodyAccJerk" "std" 0.0472108823246296
23 "standing" "tBodyGyro" "mean" -0.0159235052419753
23 "standing" "tBodyGyro" "std" -0.13700332291358
23 "standing" "tBodyGyroJerk" "mean" -0.0607801625006173
23 "standing" "tBodyGyroJerk" "std" -0.181411739095679
23 "standing" "tGravityAcc" "mean" 0.220003675796296
23 "standing" "tGravityAcc" "std" -0.931897214876543
23 "laying" "fBodyAcc" "mean" -0.0888109372875706
23 "laying" "fBodyAcc" "std" -0.138729300365537
23 "laying" "fBodyAccJerk" "mean" -0.167700436034463
23 "laying" "fBodyAccJerk" "std" -0.100794925043503
23 "laying" "fBodyGyro" "mean" -0.112340036808475
23 "laying" "fBodyGyro" "std" -0.182097013799435
23 "laying" "tBodyAcc" "mean" 0.0471556729864407
23 "laying" "tBodyAcc" "std" -0.0894405581724859
23 "laying" "tBodyAccJerk" "mean" 0.037239798289209
23 "laying" "tBodyAccJerk" "std" -0.113047120559887
23 "laying" "tBodyGyro" "mean" -0.00647834282627119
23 "laying" "tBodyGyro" "std" -0.148166769137853
23 "laying" "tBodyGyroJerk" "mean" -0.0665945173032768
23 "laying" "tBodyGyroJerk" "std" -0.147493425508475
23 "laying" "tGravityAcc" "mean" 0.205761652768362
23 "laying" "tGravityAcc" "std" -0.958920984237288
24 "walking" "fBodyAcc" "mean" -0.973098162696078
24 "walking" "fBodyAcc" "std" -0.966833569460784
24 "walking" "fBodyAccJerk" "mean" -0.983352313921569
24 "walking" "fBodyAccJerk" "std" -0.985615796519608
24 "walking" "fBodyGyro" "mean" -0.980521198676471
24 "walking" "fBodyGyro" "std" -0.979331922401961
24 "walking" "tBodyAcc" "mean" 0.0524363729755882
24 "walking" "tBodyAcc" "std" -0.967968613382353
24 "walking" "tBodyAccJerk" "mean" 0.0266552922987108
24 "walking" "tBodyAccJerk" "std" -0.984267002352941
24 "walking" "tBodyGyro" "mean" -0.0101974028705882
24 "walking" "tBodyGyro" "std" -0.979114435980392
24 "walking" "tBodyGyroJerk" "mean" -0.0624639523210784
24 "walking" "tBodyGyroJerk" "std" -0.990357659558823
24 "walking" "tGravityAcc" "mean" 0.403817292462745
24 "walking" "tGravityAcc" "std" -0.974919830098039
24 "walking_upstairs" "fBodyAcc" "mean" -0.977786288287037
24 "walking_upstairs" "fBodyAcc" "std" -0.974265557361111
24 "walking_upstairs" "fBodyAccJerk" "mean" -0.983229616759259
24 "walking_upstairs" "fBodyAccJerk" "std" -0.985150229351852
24 "walking_upstairs" "fBodyGyro" "mean" -0.974591860138889
24 "walking_upstairs" "fBodyGyro" "std" -0.975369659537037
24 "walking_upstairs" "tBodyAcc" "mean" 0.0494195788944444
24 "walking_upstairs" "tBodyAcc" "std" -0.974892480648148
24 "walking_upstairs" "tBodyAccJerk" "mean" 0.0289369755562963
24 "walking_upstairs" "tBodyAccJerk" "std" -0.983961098518519
24 "walking_upstairs" "tBodyGyro" "mean" 0.000602982675925927
24 "walking_upstairs" "tBodyGyro" "std" -0.974884210787037
24 "walking_upstairs" "tBodyGyroJerk" "mean" -0.0678192924583333
24 "walking_upstairs" "tBodyGyroJerk" "std" -0.983446209768518
24 "walking_upstairs" "tGravityAcc" "mean" 0.354326025
24 "walking_upstairs" "tGravityAcc" "std" -0.977702063518519
24 "walking_downstairs" "fBodyAcc" "mean" -0.962323797101449
24 "walking_downstairs" "fBodyAcc" "std" -0.949036370821256
24 "walking_downstairs" "fBodyAccJerk" "mean" -0.974350900483092
24 "walking_downstairs" "fBodyAccJerk" "std" -0.977295538695652
24 "walking_downstairs" "fBodyGyro" "mean" -0.966366689806763
24 "walking_downstairs" "fBodyGyro" "std" -0.966790800966184
24 "walking_downstairs" "tBodyAcc" "mean" 0.0525492653410242
24 "walking_downstairs" "tBodyAcc" "std" -0.951470458550725
24 "walking_downstairs" "tBodyAccJerk" "mean" 0.0273379871710628
24 "walking_downstairs" "tBodyAccJerk" "std" -0.975345276811594
24 "walking_downstairs" "tBodyGyro" "mean" -0.00666373455024155
24 "walking_downstairs" "tBodyGyro" "std" -0.965998619033816
24 "walking_downstairs" "tBodyGyroJerk" "mean" -0.0646955569140097
24 "walking_downstairs" "tBodyGyroJerk" "std" -0.980372421545894
24 "walking_downstairs" "tGravityAcc" "mean" 0.256060812901449
24 "walking_downstairs" "tGravityAcc" "std" -0.968845976666667
24 "sitting" "fBodyAcc" "mean" -0.320331768960452
24 "sitting" "fBodyAcc" "std" -0.239032225256497
24 "sitting" "fBodyAccJerk" "mean" -0.508879949548023
24 "sitting" "fBodyAccJerk" "std" -0.541891720451977
24 "sitting" "fBodyGyro" "mean" -0.473997526045198
24 "sitting" "fBodyGyro" "std" -0.500373237966102
24 "sitting" "tBodyAcc" "mean" 0.0434781841188701
24 "sitting" "tBodyAcc" "std" -0.238934951067797
24 "sitting" "tBodyAccJerk" "mean" 0.0193046800236723
24 "sitting" "tBodyAccJerk" "std" -0.512597562881356
24 "sitting" "tBodyGyro" "mean" 0.00240416673446328
24 "sitting" "tBodyGyro" "std" -0.473518939062147
24 "sitting" "tBodyGyroJerk" "mean" -0.0761262089029379
24 "sitting" "tBodyGyroJerk" "std" -0.645369747514124
24 "sitting" "tGravityAcc" "mean" 0.14724540740113
24 "sitting" "tGravityAcc" "std" -0.937944762090395
24 "standing" "fBodyAcc" "mean" -0.16077745076303
24 "standing" "fBodyAcc" "std" -0.165217854863152
24 "standing" "fBodyAccJerk" "mean" -0.28400011189697
24 "standing" "fBodyAccJerk" "std" -0.282709124727273
24 "standing" "fBodyGyro" "mean" -0.367410430012121
24 "standing" "fBodyGyro" "std" -0.52719643030303
24 "standing" "tBodyAcc" "mean" 0.0564131179350909
24 "standing" "tBodyAcc" "std" -0.130302062689697
24 "standing" "tBodyAccJerk" "mean" 0.0224398871813333
24 "standing" "tBodyAccJerk" "std" -0.265583386101818
24 "standing" "tBodyGyro" "mean" -0.00965442499272727
24 "standing" "tBodyGyro" "std" -0.469223278951515
24 "standing" "tBodyGyroJerk" "mean" -0.0539322245854545
24 "standing" "tBodyGyroJerk" "std" -0.452154075529697
24 "standing" "tGravityAcc" "mean" 0.227477850260606
24 "standing" "tGravityAcc" "std" -0.948510675212121
24 "laying" "fBodyAcc" "mean" -0.346702185810345
24 "laying" "fBodyAcc" "std" -0.320049011482759
24 "laying" "fBodyAccJerk" "mean" -0.444125900057471
24 "laying" "fBodyAccJerk" "std" -0.43770329987931
